postId,title,slug,pageUrl,postedAt,baseScore,voteCount,commentCount,finalReviewVoteScoreHighKarma,year
wcpYQipBieaEzfR4P,"Lyubarsky intro",lyubarsky-intro,https://www.lesswrong.com/events/wcpYQipBieaEzfR4P/lyubarsky-intro,2019-03-09T11:13:31.075Z,6,4,7,0,2019
3iFzaDwoah35ri4aD,"How dangerous is it to ride a bicycle without a helmet?",how-dangerous-is-it-to-ride-a-bicycle-without-a-helmet,https://www.lesswrong.com/posts/3iFzaDwoah35ri4aD/how-dangerous-is-it-to-ride-a-bicycle-without-a-helmet,2019-03-09T02:58:23.964Z,34,18,30,0,2019
FCBznodEAfEccyho4,"Renaming ""Frontpage""",renaming-frontpage,https://www.lesswrong.com/posts/FCBznodEAfEccyho4/renaming-frontpage,2019-03-09T01:23:05.560Z,41,13,16,0,2019
urWQcbypQJeNHShd2,"[NeedAdvice]How to stay Focused on a long-term goal?",needadvice-how-to-stay-focused-on-a-long-term-goal,https://www.lesswrong.com/posts/urWQcbypQJeNHShd2/needadvice-how-to-stay-focused-on-a-long-term-goal,2019-03-08T21:05:01.045Z,9,6,7,0,2019
PqMT9zGrNsGJNfiFR,"Alignment Research Field Guide",alignment-research-field-guide,https://www.lesswrong.com/posts/PqMT9zGrNsGJNfiFR/alignment-research-field-guide,2019-03-08T19:57:05.658Z,262,122,9,0,2019
eTYw92nh5RHusRYo8,"The March Atlanta SSC Meetup",the-march-atlanta-ssc-meetup,https://www.lesswrong.com/events/eTYw92nh5RHusRYo8/the-march-atlanta-ssc-meetup,2019-03-08T15:27:52.980Z,2,2,0,0,2019
MxLK2fvEuijAYgsc2,"Smoothmin and personal identity",smoothmin-and-personal-identity,https://www.lesswrong.com/posts/MxLK2fvEuijAYgsc2/smoothmin-and-personal-identity,2019-03-08T15:16:28.980Z,20,10,0,0,2019
9akANBi8gw623w4tz,"Show LW: Carl Sagan Documentary",show-lw-carl-sagan-documentary,https://www.lesswrong.com/posts/9akANBi8gw623w4tz/show-lw-carl-sagan-documentary,2019-03-08T14:23:58.748Z,0,2,0,0,2019
5YpMaDBvEgNmCfsd7,"Ideas for an action coordination website",ideas-for-an-action-coordination-website,https://www.lesswrong.com/posts/5YpMaDBvEgNmCfsd7/ideas-for-an-action-coordination-website,2019-03-08T13:32:06.756Z,20,10,37,0,2019
wAWx7HNfo7g9s5Rot,"A defense on QI",a-defense-on-qi,https://www.lesswrong.com/posts/wAWx7HNfo7g9s5Rot/a-defense-on-qi,2019-03-08T03:47:59.687Z,-2,4,7,0,2019
YZqQbAMoPKDiyZZvb,"Want to Know What  Time Is?",want-to-know-what-time-is,https://www.lesswrong.com/posts/YZqQbAMoPKDiyZZvb/want-to-know-what-time-is,2019-03-07T19:49:29.465Z,0,8,8,0,2019
vGKnemaWJjWJbAKww,"Open Thread March 2019",open-thread-march-2019,https://www.lesswrong.com/posts/vGKnemaWJjWJbAKww/open-thread-march-2019,2019-03-07T18:26:02.976Z,10,4,27,0,2019
69gWvrgrj7zJYhXbh,"IDA 1-4/14: Problem Statement",ida-1-4-14-problem-statement,https://www.lesswrong.com/posts/69gWvrgrj7zJYhXbh/ida-1-4-14-problem-statement,2019-03-07T14:02:01.642Z,8,3,0,0,2019
4EGYhyyJXSnE7xJ9H,"In My Culture",in-my-culture,https://www.lesswrong.com/posts/4EGYhyyJXSnE7xJ9H/in-my-culture,2019-03-07T07:22:42.982Z,60,31,59,0,2019
rveimRemZRFEuPkWE,"Asking for help teaching a critical thinking class.",asking-for-help-teaching-a-critical-thinking-class,https://www.lesswrong.com/posts/rveimRemZRFEuPkWE/asking-for-help-teaching-a-critical-thinking-class,2019-03-07T02:15:38.208Z,22,10,9,0,2019
6rkhB5aeDimump3HC,"Do we need a high-level programming language for AI and what it could be?",do-we-need-a-high-level-programming-language-for-ai-and-what,https://www.lesswrong.com/posts/6rkhB5aeDimump3HC/do-we-need-a-high-level-programming-language-for-ai-and-what,2019-03-06T15:39:35.158Z,6,2,7,0,2019
8cedA5q2cBSZiYSPo,"Preferences in subpieces of hierarchical systems",preferences-in-subpieces-of-hierarchical-systems,https://www.lesswrong.com/posts/8cedA5q2cBSZiYSPo/preferences-in-subpieces-of-hierarchical-systems,2019-03-06T15:18:21.003Z,11,3,0,0,2019
iSSXfBnCmjqWEb7Pm,"Leaky Concepts",leaky-concepts,https://www.lesswrong.com/posts/iSSXfBnCmjqWEb7Pm/leaky-concepts,2019-03-05T22:01:37.595Z,20,12,2,0,2019
4K52SS7fm9mp5rMdX,"Three ways that ""Sufficiently optimized agents appear coherent"" can be false",three-ways-that-sufficiently-optimized-agents-appear,https://www.lesswrong.com/posts/4K52SS7fm9mp5rMdX/three-ways-that-sufficiently-optimized-agents-appear,2019-03-05T21:52:35.462Z,64,19,3,0,2019
G6cNCpiPKrF2FMCLE,"On The London Mulligan",on-the-london-mulligan,https://www.lesswrong.com/posts/G6cNCpiPKrF2FMCLE/on-the-london-mulligan,2019-03-05T21:30:00.662Z,5,6,5,0,2019
kZ8EcQCsTEisvNqAE,"A counter to Roko's basilisk",a-counter-to-roko-s-basilisk,https://www.lesswrong.com/posts/kZ8EcQCsTEisvNqAE/a-counter-to-roko-s-basilisk,2019-03-05T20:42:17.944Z,-22,9,4,0,2019
DLmhJbuhYek5rEhpH,"mAIry's room: AI reasoning to solve philosophical problems",mairy-s-room-ai-reasoning-to-solve-philosophical-problems,https://www.lesswrong.com/posts/DLmhJbuhYek5rEhpH/mairy-s-room-ai-reasoning-to-solve-philosophical-problems,2019-03-05T20:24:13.056Z,87,32,41,0,2019
sEqu6jMgnHG2fvaoQ,"Simplified preferences needed; simplified preferences sufficient",simplified-preferences-needed-simplified-preferences,https://www.lesswrong.com/posts/sEqu6jMgnHG2fvaoQ/simplified-preferences-needed-simplified-preferences,2019-03-05T19:39:55.000Z,33,13,6,0,2019
TKk7rShf9d5ePN7vR,"Personalized Medicine For Real",personalized-medicine-for-real,https://www.lesswrong.com/posts/TKk7rShf9d5ePN7vR/personalized-medicine-for-real,2019-03-04T22:40:00.351Z,213,95,16,0,2019
wF4RAeBvRYvsy9Jvx,"Rationality Retreat in Cologne Area, Germany, Spring 2019",rationality-retreat-in-cologne-area-germany-spring-2019,https://www.lesswrong.com/events/wF4RAeBvRYvsy9Jvx/rationality-retreat-in-cologne-area-germany-spring-2019,2019-03-04T21:36:27.401Z,22,8,0,0,2019
Lh9gnF8n533375Wzp,"Exponential Secretary",exponential-secretary,https://www.lesswrong.com/posts/Lh9gnF8n533375Wzp/exponential-secretary,2019-03-04T19:47:48.912Z,17,5,0,0,2019
dviEKsDf9ZmhYGyL9,"Book Review: The Eureka Factor",book-review-the-eureka-factor,https://www.lesswrong.com/posts/dviEKsDf9ZmhYGyL9/book-review-the-eureka-factor,2019-03-04T19:47:23.483Z,19,9,2,0,2019
pHHhyZX5zwvwNqDXm,"Finding the variables",finding-the-variables,https://www.lesswrong.com/posts/pHHhyZX5zwvwNqDXm/finding-the-variables,2019-03-04T19:37:54.696Z,30,8,1,0,2019
bAcJxQeKJcBBnE7bc,"IRL 1/8: Inverse Reinforcement Learning and the problem of degeneracy",irl-1-8-inverse-reinforcement-learning-and-the-problem-of,https://www.lesswrong.com/posts/bAcJxQeKJcBBnE7bc/irl-1-8-inverse-reinforcement-learning-and-the-problem-of,2019-03-04T13:11:45.287Z,20,6,2,0,2019
bbw6c9as5STvWXAgB,"Syntax vs semantics: alarm better example than thermostat",syntax-vs-semantics-alarm-better-example-than-thermostat,https://www.lesswrong.com/posts/bbw6c9as5STvWXAgB/syntax-vs-semantics-alarm-better-example-than-thermostat,2019-03-04T12:43:58.280Z,14,5,1,0,2019
v482HmeeeXNM4kfm3,"Book review: My Hidden Chimp",book-review-my-hidden-chimp,https://www.lesswrong.com/posts/v482HmeeeXNM4kfm3/book-review-my-hidden-chimp,2019-03-04T09:55:32.362Z,28,13,0,0,2019
Aipqop4XpqPeGpWNi,"Alignment Newsletter #47",alignment-newsletter-47,https://www.lesswrong.com/posts/Aipqop4XpqPeGpWNi/alignment-newsletter-47,2019-03-04T04:30:11.524Z,18,5,0,0,2019
kkovag2aXqmEMdKgF,"Pittsburgh SSC Meetup",pittsburgh-ssc-meetup,https://www.lesswrong.com/events/kkovag2aXqmEMdKgF/pittsburgh-ssc-meetup,2019-03-03T21:51:52.207Z,1,1,0,0,2019
mPBtzaRkqx6D8qZw6,"How much funding and researchers were in AI, and AI Safety, in 2018?",how-much-funding-and-researchers-were-in-ai-and-ai-safety-in,https://www.lesswrong.com/posts/mPBtzaRkqx6D8qZw6/how-much-funding-and-researchers-were-in-ai-and-ai-safety-in,2019-03-03T21:46:59.132Z,41,9,11,0,2019
7CkCnBJKHq8hSgYw3,"Ask LW: What happened to Yudkowsky?",ask-lw-what-happened-to-yudkowsky,https://www.lesswrong.com/posts/7CkCnBJKHq8hSgYw3/ask-lw-what-happened-to-yudkowsky,2019-03-03T17:13:27.637Z,2,6,1,0,2019
ukTfekwxoP8Kogqdr,"Programmatic Code Generation: Composability",programmatic-code-generation-composability,https://www.lesswrong.com/posts/ukTfekwxoP8Kogqdr/programmatic-code-generation-composability,2019-03-02T22:50:06.865Z,6,2,1,0,2019
tgCiijPeZ5utvH7yD,"February gwern.net newsletter",february-gwern-net-newsletter,https://www.lesswrong.com/posts/tgCiijPeZ5utvH7yD/february-gwern-net-newsletter,2019-03-02T22:42:09.490Z,13,3,0,0,2019
sdT4bm5CMpk5bZdKb,"To understand, study edge cases",to-understand-study-edge-cases,https://www.lesswrong.com/posts/sdT4bm5CMpk5bZdKb/to-understand-study-edge-cases,2019-03-02T21:18:41.198Z,25,11,8,0,2019
AhcEaqWYpa2NieNsK,"Subagents, introspective awareness, and blending",subagents-introspective-awareness-and-blending,https://www.lesswrong.com/posts/AhcEaqWYpa2NieNsK/subagents-introspective-awareness-and-blending,2019-03-02T12:53:47.282Z,99,49,18,0,2019
dbZd5q9xg8hGnKvnB,"LW Update 2019-01-03 – New All-Posts Page, Author hover-previews and new post-item",lw-update-2019-01-03-new-all-posts-page-author-hover,https://www.lesswrong.com/posts/dbZd5q9xg8hGnKvnB/lw-update-2019-01-03-new-all-posts-page-author-hover,2019-03-02T04:09:41.029Z,26,7,5,0,2019
yb3Js7ArenCiiHxKF,"Karma-Change Notifications",karma-change-notifications,https://www.lesswrong.com/posts/yb3Js7ArenCiiHxKF/karma-change-notifications,2019-03-02T02:52:58.291Z,91,26,44,0,2019
729SbddSoeLPXDxeq,"We’ve Been Thinking About Measurement All Wrong",we-ve-been-thinking-about-measurement-all-wrong,https://www.lesswrong.com/posts/729SbddSoeLPXDxeq/we-ve-been-thinking-about-measurement-all-wrong,2019-03-01T15:59:43.000Z,4,2,1,0,2019
mAduS8gYGFMZbNq5E,"'This Waifu Does Not Exist': 100,000 StyleGAN & GPT-2 samples",this-waifu-does-not-exist-100-000-stylegan-and-gpt-2-samples,https://www.lesswrong.com/posts/mAduS8gYGFMZbNq5E/this-waifu-does-not-exist-100-000-stylegan-and-gpt-2-samples,2019-03-01T04:29:16.529Z,39,12,6,0,2019
q8xXuA3iBSbjYMeZ8,"Sages in singularity",sages-in-singularity,https://www.lesswrong.com/posts/q8xXuA3iBSbjYMeZ8/sages-in-singularity,2019-03-01T01:47:36.393Z,-14,5,2,0,2019
BatJ7kFnDmnXLdsr2,"Human condition sunk fallacy",human-condition-sunk-fallacy,https://www.lesswrong.com/posts/BatJ7kFnDmnXLdsr2/human-condition-sunk-fallacy,2019-03-01T01:43:54.328Z,-14,5,0,0,2019
Go32kMpDLfJvkToPW,"A rational view on spiritual enlightenment",a-rational-view-on-spiritual-enlightenment,https://www.lesswrong.com/posts/Go32kMpDLfJvkToPW/a-rational-view-on-spiritual-enlightenment,2019-03-01T01:40:37.019Z,-17,11,0,0,2019
EkEYLkcxT8Wd2HS9W,"Motivation: You Have to Win in the Moment
",motivation-you-have-to-win-in-the-moment,https://www.lesswrong.com/posts/EkEYLkcxT8Wd2HS9W/motivation-you-have-to-win-in-the-moment,2019-03-01T00:26:07.323Z,49,24,19,0,2019
EngCvPgpYg6opNBxz,"What would a zetetic explanation be for the rationality community?",what-would-a-zetetic-explanation-be-for-the-rationality,https://www.lesswrong.com/posts/EngCvPgpYg6opNBxz/what-would-a-zetetic-explanation-be-for-the-rationality,2019-02-28T20:05:18.787Z,13,5,2,0,2019
im58ixrcuXLK66WJD,"Have a camel!",have-a-camel,https://www.lesswrong.com/posts/im58ixrcuXLK66WJD/have-a-camel,2019-02-28T19:25:05.476Z,12,7,3,0,2019
ykE2WLTdXy5pKD8uK,"Policy-Based vs Willpower-Based Intentions",policy-based-vs-willpower-based-intentions,https://www.lesswrong.com/posts/ykE2WLTdXy5pKD8uK/policy-based-vs-willpower-based-intentions,2019-02-28T05:17:55.302Z,56,19,14,0,2019
QLmSFeFexgTLsNeeA,"The Tale of Alice Almost: Strategies for Dealing With Pretty Good People",the-tale-of-alice-almost-strategies-for-dealing-with-pretty,https://www.lesswrong.com/posts/QLmSFeFexgTLsNeeA/the-tale-of-alice-almost-strategies-for-dealing-with-pretty,2019-02-27T19:34:03.906Z,116,42,6,0,2019
EjE7nMSX6MeJLw2Y4,"How To Change One's Mind",how-to-change-one-s-mind,https://www.lesswrong.com/posts/EjE7nMSX6MeJLw2Y4/how-to-change-one-s-mind,2019-02-27T17:37:17.436Z,9,3,1,0,2019
PrCmeuBPC4XLDQz8C,"Unconscious Economics",unconscious-economics,https://www.lesswrong.com/posts/PrCmeuBPC4XLDQz8C/unconscious-economics,2019-02-27T12:58:50.320Z,134,65,30,0,2019
Yy9cnzRGC7r6NXzoD,"So You Want to Colonize The Universe Part 5: The Actual Design",so-you-want-to-colonize-the-universe-part-5-the-actual,https://www.lesswrong.com/posts/Yy9cnzRGC7r6NXzoD/so-you-want-to-colonize-the-universe-part-5-the-actual,2019-02-27T10:23:28.424Z,19,13,4,0,2019
KCQ8Di3vWKnS2TDjF,"So You Want to Colonize The Universe Part 4: Velocity Changes and Energy",so-you-want-to-colonize-the-universe-part-4-velocity-changes,https://www.lesswrong.com/posts/KCQ8Di3vWKnS2TDjF/so-you-want-to-colonize-the-universe-part-4-velocity-changes,2019-02-27T10:22:46.371Z,14,10,9,0,2019
KBDTPTfhjwHAAgk6P,"So You Want To Colonize The Universe Part 3: Dust",so-you-want-to-colonize-the-universe-part-3-dust,https://www.lesswrong.com/posts/KBDTPTfhjwHAAgk6P/so-you-want-to-colonize-the-universe-part-3-dust,2019-02-27T10:20:14.780Z,20,13,9,0,2019
7XyTMYnBCKmKLxeC8,"So You Want to Colonize the Universe Part 2: Deep Time Engineering",so-you-want-to-colonize-the-universe-part-2-deep-time,https://www.lesswrong.com/posts/7XyTMYnBCKmKLxeC8/so-you-want-to-colonize-the-universe-part-2-deep-time,2019-02-27T10:18:18.209Z,17,12,6,0,2019
BZYG8ARQAwMyBqP2o,"So You Want to Colonize The Universe",so-you-want-to-colonize-the-universe,https://www.lesswrong.com/posts/BZYG8ARQAwMyBqP2o/so-you-want-to-colonize-the-universe,2019-02-27T10:17:50.427Z,20,19,18,0,2019
u8GMcpEN9Z6aQiCvp,"Rule Thinkers In, Not Out",rule-thinkers-in-not-out,https://www.lesswrong.com/posts/u8GMcpEN9Z6aQiCvp/rule-thinkers-in-not-out,2019-02-27T02:40:05.133Z,205,108,65,0,2019
vcG85FJPGsjmiqwnB,"Is LessWrong a ""classic style intellectual world""?",is-lesswrong-a-classic-style-intellectual-world,https://www.lesswrong.com/posts/vcG85FJPGsjmiqwnB/is-lesswrong-a-classic-style-intellectual-world,2019-02-26T21:33:37.736Z,29,8,6,0,2019
NcahJFd5S5RNupxFT,"How to get value learning and reference wrong",how-to-get-value-learning-and-reference-wrong,https://www.lesswrong.com/posts/NcahJFd5S5RNupxFT/how-to-get-value-learning-and-reference-wrong,2019-02-26T20:22:43.155Z,37,10,2,0,2019
cDZLoKMwhzJA7PfGz,"Knowing I’m Being Tricked is Barely Enough",knowing-i-m-being-tricked-is-barely-enough,https://www.lesswrong.com/posts/cDZLoKMwhzJA7PfGz/knowing-i-m-being-tricked-is-barely-enough,2019-02-26T17:50:07.608Z,37,15,10,0,2019
WgnAEXw5fXaW9p5PS,"RAISE is launching their MVP",raise-is-launching-their-mvp,https://www.lesswrong.com/posts/WgnAEXw5fXaW9p5PS/raise-is-launching-their-mvp,2019-02-26T11:45:53.647Z,67,28,1,0,2019
wM6QbQz27Qo9N8nyg,"Where to find Base Rates?",where-to-find-base-rates,https://www.lesswrong.com/posts/wM6QbQz27Qo9N8nyg/where-to-find-base-rates,2019-02-26T10:44:59.226Z,14,7,7,0,2019
c7EjFK8yTBwdHewrg,"New versions of posts in ""Map and Territory"" and ""How To Actually Change Your Mind"" are up (also, new revision system)",new-versions-of-posts-in-map-and-territory-and-how-to,https://www.lesswrong.com/posts/c7EjFK8yTBwdHewrg/new-versions-of-posts-in-map-and-territory-and-how-to,2019-02-26T03:17:28.065Z,36,12,3,0,2019
bxFZu7NeCwHAPDGwB,"Starting a rationality dojo; any tips?",starting-a-rationality-dojo-any-tips,https://www.lesswrong.com/posts/bxFZu7NeCwHAPDGwB/starting-a-rationality-dojo-any-tips,2019-02-25T23:56:24.923Z,6,4,0,0,2019
KE47TFBhNPPsan8Tp,"Native mental representations that give huge speedups on problems?",native-mental-representations-that-give-huge-speedups-on,https://www.lesswrong.com/posts/KE47TFBhNPPsan8Tp/native-mental-representations-that-give-huge-speedups-on,2019-02-25T23:42:44.634Z,17,7,4,0,2019
KFWA9dMFAnic56Zt3,"How good is a human's gut judgement at guessing someone's IQ?",how-good-is-a-human-s-gut-judgement-at-guessing-someone-s-iq,https://www.lesswrong.com/posts/KFWA9dMFAnic56Zt3/how-good-is-a-human-s-gut-judgement-at-guessing-someone-s-iq,2019-02-25T21:23:17.159Z,50,22,21,0,2019
2mn86wF4MgQLofpTX,"LW2.0 Mailing List for Breaking API Changes",lw2-0-mailing-list-for-breaking-api-changes,https://www.lesswrong.com/posts/2mn86wF4MgQLofpTX/lw2-0-mailing-list-for-breaking-api-changes,2019-02-25T21:23:03.476Z,12,3,4,0,2019
aQHxeKPstcmfxjpW2,"Gravity and the Thermodynamics of Human Economy and Existence",gravity-and-the-thermodynamics-of-human-economy-and,https://www.lesswrong.com/posts/aQHxeKPstcmfxjpW2/gravity-and-the-thermodynamics-of-human-economy-and,2019-02-25T21:11:39.456Z,-2,3,0,0,2019
5TNQHmjvaDih5PMZX,"Disclosing the unsaid",disclosing-the-unsaid,https://www.lesswrong.com/posts/5TNQHmjvaDih5PMZX/disclosing-the-unsaid,2019-02-25T21:10:27.824Z,10,6,5,0,2019
bZwmzHExD4HSziYfP,"Lydian song",lydian-song,https://www.lesswrong.com/posts/bZwmzHExD4HSziYfP/lydian-song,2019-02-25T20:50:01.088Z,7,4,1,0,2019
4AHXDwcGab5PhKhHT,"Humans Who Are Not Concentrating Are Not General Intelligences",humans-who-are-not-concentrating-are-not-general,https://www.lesswrong.com/posts/4AHXDwcGab5PhKhHT/humans-who-are-not-concentrating-are-not-general,2019-02-25T20:40:00.940Z,186,106,35,0,2019
4cmfR7cd69W2xkexF,"Rationalist Vipassana Meditation Retreat",rationalist-vipassana-meditation-retreat,https://www.lesswrong.com/events/4cmfR7cd69W2xkexF/rationalist-vipassana-meditation-retreat,2019-02-25T10:10:27.100Z,24,10,2,0,2019
YwQgicuJHzgCK2J9E,"Informal Post on Motivation",informal-post-on-motivation,https://www.lesswrong.com/posts/YwQgicuJHzgCK2J9E/informal-post-on-motivation,2019-02-23T23:35:14.430Z,29,16,4,0,2019
4qY9zEHLa2su4PkQ4,"Can HCH epistemically dominate Ramanujan?",can-hch-epistemically-dominate-ramanujan,https://www.lesswrong.com/posts/4qY9zEHLa2su4PkQ4/can-hch-epistemically-dominate-ramanujan,2019-02-23T22:00:33.363Z,34,18,4,0,2019
7XFZjLRa7tFQPkMaH,"AI - Intelligence Realising Itself",ai-intelligence-realising-itself,https://www.lesswrong.com/posts/7XFZjLRa7tFQPkMaH/ai-intelligence-realising-itself,2019-02-23T21:13:03.599Z,-4,4,0,0,2019
Hni9xWFP36HvRrfNM,"  
Can an AI Have Feelings? or that satisfying crunch when you throw Alexa against a wall",can-an-ai-have-feelings-or-that-satisfying-crunch-when-you,https://www.lesswrong.com/posts/Hni9xWFP36HvRrfNM/can-an-ai-have-feelings-or-that-satisfying-crunch-when-you,2019-02-23T17:48:46.837Z,8,4,19,0,2019
4QemtxDFaGXyGSrGD,"""Other people are wrong"" vs ""I am right""",other-people-are-wrong-vs-i-am-right,https://www.lesswrong.com/posts/4QemtxDFaGXyGSrGD/other-people-are-wrong-vs-i-am-right,2019-02-22T20:01:16.012Z,243,122,20,0,2019
CdrEqpWrxcWazQ3cR,"Tiles: Report on Programmatic Code Generation",tiles-report-on-programmatic-code-generation,https://www.lesswrong.com/posts/CdrEqpWrxcWazQ3cR/tiles-report-on-programmatic-code-generation,2019-02-22T00:10:04.593Z,5,1,5,0,2019
NeJnFmeNAXACASX8P,"Alignment Newsletter #46",alignment-newsletter-46,https://www.lesswrong.com/posts/NeJnFmeNAXACASX8P/alignment-newsletter-46,2019-02-22T00:10:04.376Z,12,9,0,0,2019
wEfFa4tJ6YWyjufKt,"How could ""Kickstarter for Inadequate Equilibria"" be used for evil or turn out to be net-negative?",how-could-kickstarter-for-inadequate-equilibria-be-used-for,https://www.lesswrong.com/posts/wEfFa4tJ6YWyjufKt/how-could-kickstarter-for-inadequate-equilibria-be-used-for,2019-02-21T21:36:07.707Z,25,9,17,0,2019
fQkzGfRoL82XX4cPr,"If a ""Kickstarter for Inadequate Equlibria"" was built, do you have a concrete inadequate equilibrium to fix?",if-a-kickstarter-for-inadequate-equlibria-was-built-do-you,https://www.lesswrong.com/posts/fQkzGfRoL82XX4cPr/if-a-kickstarter-for-inadequate-equlibria-was-built-do-you,2019-02-21T21:32:56.366Z,55,19,39,0,2019
Gp4FnSMbHjbNdisjq,"Life, not a game",life-not-a-game,https://www.lesswrong.com/posts/Gp4FnSMbHjbNdisjq/life-not-a-game,2019-02-21T19:10:56.128Z,-10,6,2,0,2019
vAzWfi5kDjZb27zD2,"Ideas for Next Generation Prediction Technologies",ideas-for-next-generation-prediction-technologies,https://www.lesswrong.com/posts/vAzWfi5kDjZb27zD2/ideas-for-next-generation-prediction-technologies,2019-02-21T11:38:57.798Z,22,15,25,0,2019
8EYtjxPXx8bjFRWoG,"What's your favorite LessWrong post?",what-s-your-favorite-lesswrong-post,https://www.lesswrong.com/posts/8EYtjxPXx8bjFRWoG/what-s-your-favorite-lesswrong-post,2019-02-21T10:39:53.919Z,27,11,8,0,2019
BKjJJH2cRpJcAnP7T,"Thoughts on Human Models",thoughts-on-human-models,https://www.lesswrong.com/posts/BKjJJH2cRpJcAnP7T/thoughts-on-human-models,2019-02-21T09:10:43.943Z,126,47,32,9,2019
s9sDyZ9AA3jKbM7DY,"Two Small Experiments on GPT-2",two-small-experiments-on-gpt-2,https://www.lesswrong.com/posts/s9sDyZ9AA3jKbM7DY/two-small-experiments-on-gpt-2,2019-02-21T02:59:16.199Z,54,22,28,0,2019
FGJKj6sxx9q4FAmbS,"Predictive Reasoning Systems",predictive-reasoning-systems,https://www.lesswrong.com/posts/FGJKj6sxx9q4FAmbS/predictive-reasoning-systems,2019-02-20T19:44:45.778Z,26,13,2,0,2019
gw4EZruumcnFHTjeN,"LessWrong DC: Age of Enlightenment ",lesswrong-dc-age-of-enlightenment,https://www.lesswrong.com/events/gw4EZruumcnFHTjeN/lesswrong-dc-age-of-enlightenment,2019-02-20T18:39:07.836Z,1,1,0,0,2019
FbadXDmwStjNenofp,"When does introspection avoid the pitfalls of rumination?",when-does-introspection-avoid-the-pitfalls-of-rumination,https://www.lesswrong.com/posts/FbadXDmwStjNenofp/when-does-introspection-avoid-the-pitfalls-of-rumination,2019-02-20T14:14:46.798Z,24,12,12,0,2019
cCcX4ZNHePoAcacHs,"What i learned giving a lecture on NVC",what-i-learned-giving-a-lecture-on-nvc,https://www.lesswrong.com/posts/cCcX4ZNHePoAcacHs/what-i-learned-giving-a-lecture-on-nvc,2019-02-20T09:08:58.441Z,13,9,2,0,2019
XTgkhjNTEi97WHMi6,"Pavlov Generalizes",pavlov-generalizes,https://www.lesswrong.com/posts/XTgkhjNTEi97WHMi6/pavlov-generalizes,2019-02-20T09:03:11.437Z,65,22,4,0,2019
CczG8RSxxhp9RQWis,"Leukemia Has Won",leukemia-has-won,https://www.lesswrong.com/posts/CczG8RSxxhp9RQWis/leukemia-has-won,2019-02-20T07:11:13.914Z,1,1,2,0,2019
98HihPxpoRFja2JNF,"Is there an assurance-contract website in work?",is-there-an-assurance-contract-website-in-work,https://www.lesswrong.com/posts/98HihPxpoRFja2JNF/is-there-an-assurance-contract-website-in-work,2019-02-20T06:14:00.633Z,16,8,31,0,2019
JEeZoSRCE5thXM4qM,"First steps of a rationality skill bootstrap",first-steps-of-a-rationality-skill-bootstrap,https://www.lesswrong.com/posts/JEeZoSRCE5thXM4qM/first-steps-of-a-rationality-skill-bootstrap,2019-02-20T00:57:41.661Z,10,8,0,0,2019
bqaeYRABLXKGt89FG,"Impact Prizes as an alternative to Certificates of Impact",impact-prizes-as-an-alternative-to-certificates-of-impact,https://www.lesswrong.com/posts/bqaeYRABLXKGt89FG/impact-prizes-as-an-alternative-to-certificates-of-impact,2019-02-20T00:46:25.912Z,20,3,0,0,2019
XwtwgigRu2uABit77,"De-Bugged brains wanted",de-bugged-brains-wanted,https://www.lesswrong.com/posts/XwtwgigRu2uABit77/de-bugged-brains-wanted,2019-02-19T18:30:12.252Z,-16,6,17,0,2019
xkRRRZ7Pdny7AQK5r,"[Link] OpenAI on why we need social scientists",link-openai-on-why-we-need-social-scientists,https://www.lesswrong.com/posts/xkRRRZ7Pdny7AQK5r/link-openai-on-why-we-need-social-scientists,2019-02-19T16:59:32.319Z,14,8,3,0,2019
nduYR6toaP5ySYFmz,"Kocherga's leaflet",kocherga-s-leaflet,https://www.lesswrong.com/posts/nduYR6toaP5ySYFmz/kocherga-s-leaflet,2019-02-19T12:06:28.257Z,26,11,2,0,2019
EYd63hYSzadcNnZTD,"Blackmail",blackmail,https://www.lesswrong.com/posts/EYd63hYSzadcNnZTD/blackmail,2019-02-19T03:50:04.606Z,126,56,55,0,2019
WnPa2KyaTcLXRYZp8,"Decelerating: laser vs gun vs rocket",decelerating-laser-vs-gun-vs-rocket,https://www.lesswrong.com/posts/WnPa2KyaTcLXRYZp8/decelerating-laser-vs-gun-vs-rocket,2019-02-18T23:21:46.294Z,22,6,16,0,2019
7YG9zknYE8di9PuFg,"Epistemic Tenure",epistemic-tenure,https://www.lesswrong.com/posts/7YG9zknYE8di9PuFg/epistemic-tenure,2019-02-18T22:56:03.158Z,89,35,27,0,2019
F6AXKrMdzzSCHqaam,"A Strange Situation",a-strange-situation,https://www.lesswrong.com/posts/F6AXKrMdzzSCHqaam/a-strange-situation,2019-02-18T20:38:26.432Z,12,5,10,0,2019
YJRb6wRHp7k39v69n,"Implications of GPT-2",implications-of-gpt-2,https://www.lesswrong.com/posts/YJRb6wRHp7k39v69n/implications-of-gpt-2,2019-02-18T10:57:04.720Z,35,21,28,0,2019
Bb7AYRypzpY7GYkdH,"Is voting theory important? An attempt to check my bias.",is-voting-theory-important-an-attempt-to-check-my-bias,https://www.lesswrong.com/posts/Bb7AYRypzpY7GYkdH/is-voting-theory-important-an-attempt-to-check-my-bias,2019-02-17T23:45:57.960Z,42,16,14,0,2019
